uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RN,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
RN,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
RN,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,2
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,11
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,12
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,41
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,36
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,2
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
RN,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",M,1
RN,PNEUMONIA,DOMICILIO,"50 - 59",F,9
RN,PNEUMONIA,DOMICILIO,"50 - 59",M,23
RN,PNEUMONIA,HOSPITAL,"50 - 59",F,68
RN,PNEUMONIA,HOSPITAL,"50 - 59",M,101
RN,PNEUMONIA,OUTRO,"50 - 59",F,1
RN,PNEUMONIA,OUTRO,"50 - 59",M,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,5
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
RN,PNEUMONIA,VIA_PUBLICA,"50 - 59",M,3
RN,SEPTICEMIA,DOMICILIO,"50 - 59",F,3
RN,SEPTICEMIA,DOMICILIO,"50 - 59",M,8
RN,SEPTICEMIA,HOSPITAL,"50 - 59",F,81
RN,SEPTICEMIA,HOSPITAL,"50 - 59",M,111
RN,SEPTICEMIA,IGNORADO,"50 - 59",F,1
RN,SEPTICEMIA,OUTRO,"50 - 59",F,2
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,8
RN,SEPTICEMIA,VIA_PUBLICA,"50 - 59",F,1
RN,SRAG,DOMICILIO,"50 - 59",M,1
RN,SRAG,HOSPITAL,"50 - 59",F,3
RO,OUTRAS,DOMICILIO,"50 - 59",F,29
RO,OUTRAS,DOMICILIO,"50 - 59",M,87
RO,OUTRAS,HOSPITAL,"50 - 59",F,111
RO,OUTRAS,HOSPITAL,"50 - 59",M,207
RO,OUTRAS,IGNORADO,"50 - 59",M,1
RO,OUTRAS,OUTRO,"50 - 59",F,4
RO,OUTRAS,OUTRO,"50 - 59",M,29
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,3
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,6
RO,OUTRAS,VIA_PUBLICA,"50 - 59",F,4
RO,OUTRAS,VIA_PUBLICA,"50 - 59",M,18
RO,INDETERMINADA,DOMICILIO,"50 - 59",M,3
RO,INDETERMINADA,HOSPITAL,"50 - 59",M,1
RO,INDETERMINADA,OUTRO,"50 - 59",M,2
RO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
RO,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,2
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,7
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,33
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,47
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",F,2
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,1
RO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
RO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",F,1
RO,PNEUMONIA,DOMICILIO,"50 - 59",M,1
RO,PNEUMONIA,HOSPITAL,"50 - 59",F,24
RO,PNEUMONIA,HOSPITAL,"50 - 59",M,56
RO,PNEUMONIA,OUTRO,"50 - 59",M,1
RO,PNEUMONIA,VIA_PUBLICA,"50 - 59",F,1
RO,SEPTICEMIA,DOMICILIO,"50 - 59",F,1
RO,SEPTICEMIA,HOSPITAL,"50 - 59",F,40
RO,SEPTICEMIA,HOSPITAL,"50 - 59",M,61
RO,SRAG,HOSPITAL,"50 - 59",F,1
RO,SRAG,HOSPITAL,"50 - 59",M,2
RR,OUTRAS,DOMICILIO,"50 - 59",F,9
RR,OUTRAS,DOMICILIO,"50 - 59",M,20
RR,OUTRAS,HOSPITAL,"50 - 59",F,36
RR,OUTRAS,HOSPITAL,"50 - 59",M,70
RR,OUTRAS,OUTRO,"50 - 59",M,5
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
RR,OUTRAS,VIA_PUBLICA,"50 - 59",F,2
RR,OUTRAS,VIA_PUBLICA,"50 - 59",M,3
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,7
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,7
RR,PNEUMONIA,HOSPITAL,"50 - 59",F,25
RR,PNEUMONIA,HOSPITAL,"50 - 59",M,27
RR,SEPTICEMIA,HOSPITAL,"50 - 59",F,12
RR,SEPTICEMIA,HOSPITAL,"50 - 59",M,23
RS,OUTRAS,DOMICILIO,"50 - 59",F,307
RS,OUTRAS,DOMICILIO,"50 - 59",M,758
RS,OUTRAS,HOSPITAL,"50 - 59",F,1322
RS,OUTRAS,HOSPITAL,"50 - 59",I,3
RS,OUTRAS,HOSPITAL,"50 - 59",M,1650
RS,OUTRAS,IGNORADO,"50 - 59",F,54
RS,OUTRAS,IGNORADO,"50 - 59",M,80
RS,OUTRAS,OUTRO,"50 - 59",F,30
RS,OUTRAS,OUTRO,"50 - 59",M,100
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,102
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,136
RS,OUTRAS,VIA_PUBLICA,"50 - 59",F,12
RS,OUTRAS,VIA_PUBLICA,"50 - 59",M,82
RS,INDETERMINADA,DOMICILIO,"50 - 59",F,13
RS,INDETERMINADA,DOMICILIO,"50 - 59",M,23
RS,INDETERMINADA,HOSPITAL,"50 - 59",F,8
RS,INDETERMINADA,HOSPITAL,"50 - 59",M,8
RS,INDETERMINADA,OUTRO,"50 - 59",M,3
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
RS,INDETERMINADA,VIA_PUBLICA,"50 - 59",F,1
RS,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,4
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,18
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,21
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,245
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,247
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",F,3
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",M,4
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",F,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,7
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,18
RS,PNEUMONIA,DOMICILIO,"50 - 59",F,8
RS,PNEUMONIA,DOMICILIO,"50 - 59",M,10
RS,PNEUMONIA,HOSPITAL,"50 - 59",F,323
RS,PNEUMONIA,HOSPITAL,"50 - 59",I,1
RS,PNEUMONIA,HOSPITAL,"50 - 59",M,501
RS,PNEUMONIA,IGNORADO,"50 - 59",F,7
RS,PNEUMONIA,IGNORADO,"50 - 59",M,14
RS,PNEUMONIA,OUTRO,"50 - 59",F,1
RS,PNEUMONIA,OUTRO,"50 - 59",M,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,5
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,17
RS,PNEUMONIA,VIA_PUBLICA,"50 - 59",M,4
RS,SEPTICEMIA,DOMICILIO,"50 - 59",F,2
RS,SEPTICEMIA,DOMICILIO,"50 - 59",M,7
RS,SEPTICEMIA,HOSPITAL,"50 - 59",F,427
RS,SEPTICEMIA,HOSPITAL,"50 - 59",I,1
RS,SEPTICEMIA,HOSPITAL,"50 - 59",M,527
RS,SEPTICEMIA,IGNORADO,"50 - 59",F,13
RS,SEPTICEMIA,IGNORADO,"50 - 59",M,10
RS,SEPTICEMIA,OUTRO,"50 - 59",M,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,9
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,16
RS,SEPTICEMIA,VIA_PUBLICA,"50 - 59",M,1
RS,SRAG,HOSPITAL,"50 - 59",F,11
RS,SRAG,HOSPITAL,"50 - 59",M,8
SC,OUTRAS,DOMICILIO,"50 - 59",F,172
SC,OUTRAS,DOMICILIO,"50 - 59",M,410
SC,OUTRAS,HOSPITAL,"50 - 59",F,693
SC,OUTRAS,HOSPITAL,"50 - 59",M,1088
SC,OUTRAS,IGNORADO,"50 - 59",F,2
SC,OUTRAS,IGNORADO,"50 - 59",M,3
SC,OUTRAS,OUTRO,"50 - 59",F,12
SC,OUTRAS,OUTRO,"50 - 59",M,53
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,33
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,42
SC,OUTRAS,VIA_PUBLICA,"50 - 59",F,13
SC,OUTRAS,VIA_PUBLICA,"50 - 59",M,58
SC,INDETERMINADA,DOMICILIO,"50 - 59",F,6
SC,INDETERMINADA,DOMICILIO,"50 - 59",M,12
SC,INDETERMINADA,HOSPITAL,"50 - 59",F,3
SC,INDETERMINADA,HOSPITAL,"50 - 59",M,11
SC,INDETERMINADA,OUTRO,"50 - 59",M,3
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SC,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,2
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,17
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,18
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,163
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,166
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",F,1
SC,PNEUMONIA,DOMICILIO,"50 - 59",F,7
SC,PNEUMONIA,DOMICILIO,"50 - 59",M,14
SC,PNEUMONIA,HOSPITAL,"50 - 59",F,190
SC,PNEUMONIA,HOSPITAL,"50 - 59",M,275
SC,PNEUMONIA,IGNORADO,"50 - 59",F,1
SC,PNEUMONIA,IGNORADO,"50 - 59",M,1
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
SC,SEPTICEMIA,DOMICILIO,"50 - 59",M,5
SC,SEPTICEMIA,HOSPITAL,"50 - 59",F,247
SC,SEPTICEMIA,HOSPITAL,"50 - 59",M,285
SC,SEPTICEMIA,OUTRO,"50 - 59",M,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,3
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
SC,SEPTICEMIA,VIA_PUBLICA,"50 - 59",M,1
SC,SRAG,DOMICILIO,"50 - 59",M,1
SC,SRAG,HOSPITAL,"50 - 59",F,4
SC,SRAG,HOSPITAL,"50 - 59",M,7
SE,OUTRAS,DOMICILIO,"50 - 59",F,43
SE,OUTRAS,DOMICILIO,"50 - 59",M,83
SE,OUTRAS,HOSPITAL,"50 - 59",F,195
SE,OUTRAS,HOSPITAL,"50 - 59",M,264
SE,OUTRAS,IGNORADO,"50 - 59",F,4
SE,OUTRAS,IGNORADO,"50 - 59",M,5
SE,OUTRAS,OUTRO,"50 - 59",F,3
SE,OUTRAS,OUTRO,"50 - 59",M,8
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,38
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,99
SE,OUTRAS,POSTO_SAUDE,"50 - 59",M,1
SE,OUTRAS,VIA_PUBLICA,"50 - 59",F,4
SE,OUTRAS,VIA_PUBLICA,"50 - 59",M,16
SE,INDETERMINADA,DOMICILIO,"50 - 59",F,3
SE,INDETERMINADA,DOMICILIO,"50 - 59",M,4
SE,INDETERMINADA,HOSPITAL,"50 - 59",F,1
SE,INDETERMINADA,HOSPITAL,"50 - 59",M,1
SE,INDETERMINADA,OUTRO,"50 - 59",M,1
SE,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,2
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,6
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,2
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,30
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,42
SE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",F,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,4
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,4
SE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",M,2
SE,PNEUMONIA,DOMICILIO,"50 - 59",M,4
SE,PNEUMONIA,HOSPITAL,"50 - 59",F,54
SE,PNEUMONIA,HOSPITAL,"50 - 59",M,53
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SE,SEPTICEMIA,DOMICILIO,"50 - 59",M,2
SE,SEPTICEMIA,HOSPITAL,"50 - 59",F,82
SE,SEPTICEMIA,HOSPITAL,"50 - 59",M,108
SE,SEPTICEMIA,IGNORADO,"50 - 59",F,1
SE,SEPTICEMIA,IGNORADO,"50 - 59",M,1
SE,SEPTICEMIA,OUTRO,"50 - 59",F,1
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SE,SRAG,HOSPITAL,"50 - 59",F,1
SE,SRAG,HOSPITAL,"50 - 59",M,1
SP,OUTRAS,AMBULANCIA,"50 - 59",F,1
SP,OUTRAS,AMBULANCIA,"50 - 59",M,1
SP,OUTRAS,DOMICILIO,"50 - 59",F,1051
SP,OUTRAS,DOMICILIO,"50 - 59",I,1
SP,OUTRAS,DOMICILIO,"50 - 59",M,2755
SP,OUTRAS,HOSPITAL,"50 - 59",F,4650
SP,OUTRAS,HOSPITAL,"50 - 59",I,4
SP,OUTRAS,HOSPITAL,"50 - 59",M,7369
SP,OUTRAS,IGNORADO,"50 - 59",F,36
SP,OUTRAS,IGNORADO,"50 - 59",I,1
SP,OUTRAS,IGNORADO,"50 - 59",M,67
SP,OUTRAS,OUTRO,"50 - 59",F,145
SP,OUTRAS,OUTRO,"50 - 59",M,554
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,360
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,632
SP,OUTRAS,POSTO_SAUDE,"50 - 59",F,19
SP,OUTRAS,POSTO_SAUDE,"50 - 59",M,31
SP,OUTRAS,SAMU,"50 - 59",F,1
SP,OUTRAS,VIA_PUBLICA,"50 - 59",F,63
SP,OUTRAS,VIA_PUBLICA,"50 - 59",M,437
SP,INDETERMINADA,DOMICILIO,"50 - 59",F,21
SP,INDETERMINADA,DOMICILIO,"50 - 59",M,63
SP,INDETERMINADA,HOSPITAL,"50 - 59",F,9
SP,INDETERMINADA,HOSPITAL,"50 - 59",M,34
SP,INDETERMINADA,OUTRO,"50 - 59",F,2
SP,INDETERMINADA,OUTRO,"50 - 59",M,6
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,3
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,9
SP,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,12
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,71
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,150
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,941
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,1116
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",F,1
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",M,5
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",F,16
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,41
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,48
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,84
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"50 - 59",F,2
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"50 - 59",M,4
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",F,1
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",M,7
SP,PNEUMONIA,DOMICILIO,"50 - 59",F,70
SP,PNEUMONIA,DOMICILIO,"50 - 59",M,264
SP,PNEUMONIA,HOSPITAL,"50 - 59",F,1629
SP,PNEUMONIA,HOSPITAL,"50 - 59",M,2802
SP,PNEUMONIA,IGNORADO,"50 - 59",F,8
SP,PNEUMONIA,IGNORADO,"50 - 59",M,13
SP,PNEUMONIA,OUTRO,"50 - 59",F,18
SP,PNEUMONIA,OUTRO,"50 - 59",M,51
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,62
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,103
SP,PNEUMONIA,POSTO_SAUDE,"50 - 59",M,3
SP,PNEUMONIA,VIA_PUBLICA,"50 - 59",F,1
SP,PNEUMONIA,VIA_PUBLICA,"50 - 59",M,24
SP,SEPTICEMIA,DOMICILIO,"50 - 59",F,27
SP,SEPTICEMIA,DOMICILIO,"50 - 59",M,50
SP,SEPTICEMIA,HOSPITAL,"50 - 59",F,1529
SP,SEPTICEMIA,HOSPITAL,"50 - 59",M,2038
SP,SEPTICEMIA,IGNORADO,"50 - 59",F,4
SP,SEPTICEMIA,IGNORADO,"50 - 59",M,5
SP,SEPTICEMIA,OUTRO,"50 - 59",F,8
SP,SEPTICEMIA,OUTRO,"50 - 59",M,18
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,23
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,44
SP,SEPTICEMIA,VIA_PUBLICA,"50 - 59",M,2
SP,SRAG,HOSPITAL,"50 - 59",F,13
SP,SRAG,HOSPITAL,"50 - 59",M,16
SP,SRAG,IGNORADO,"50 - 59",F,1
SP,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
TO,OUTRAS,DOMICILIO,"50 - 59",F,35
TO,OUTRAS,DOMICILIO,"50 - 59",M,82
TO,OUTRAS,HOSPITAL,"50 - 59",F,73
TO,OUTRAS,HOSPITAL,"50 - 59",M,103
TO,OUTRAS,IGNORADO,"50 - 59",M,2
TO,OUTRAS,OUTRO,"50 - 59",M,16
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,7
TO,OUTRAS,VIA_PUBLICA,"50 - 59",F,4
TO,OUTRAS,VIA_PUBLICA,"50 - 59",M,11
TO,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,4
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,8
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,13
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,17
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
TO,PNEUMONIA,DOMICILIO,"50 - 59",F,1
TO,PNEUMONIA,DOMICILIO,"50 - 59",M,2
TO,PNEUMONIA,HOSPITAL,"50 - 59",F,23
TO,PNEUMONIA,HOSPITAL,"50 - 59",M,34
TO,PNEUMONIA,OUTRO,"50 - 59",M,1
TO,SEPTICEMIA,DOMICILIO,"50 - 59",M,3
TO,SEPTICEMIA,HOSPITAL,"50 - 59",F,19
TO,SEPTICEMIA,HOSPITAL,"50 - 59",M,30
TO,SEPTICEMIA,OUTRO,"50 - 59",M,1
TO,SRAG,HOSPITAL,"50 - 59",F,1
AC,OUTRAS,DOMICILIO,"60 - 69",F,22
AC,OUTRAS,DOMICILIO,"60 - 69",M,72
AC,OUTRAS,HOSPITAL,"60 - 69",F,69
AC,OUTRAS,HOSPITAL,"60 - 69",M,115
AC,OUTRAS,IGNORADO,"60 - 69",M,1
AC,OUTRAS,OUTRO,"60 - 69",F,7
AC,OUTRAS,OUTRO,"60 - 69",M,10
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AC,OUTRAS,VIA_PUBLICA,"60 - 69",F,3
AC,OUTRAS,VIA_PUBLICA,"60 - 69",M,6
AC,INDETERMINADA,DOMICILIO,"60 - 69",F,1
AC,INDETERMINADA,DOMICILIO,"60 - 69",M,1
AC,INDETERMINADA,HOSPITAL,"60 - 69",M,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,4
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,13
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,16
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
AC,PNEUMONIA,DOMICILIO,"60 - 69",F,1
AC,PNEUMONIA,DOMICILIO,"60 - 69",M,2
AC,PNEUMONIA,HOSPITAL,"60 - 69",F,46
AC,PNEUMONIA,HOSPITAL,"60 - 69",M,78
AC,SEPTICEMIA,HOSPITAL,"60 - 69",F,24
AC,SEPTICEMIA,HOSPITAL,"60 - 69",M,33
AL,OUTRAS,DOMICILIO,"60 - 69",F,176
AL,OUTRAS,DOMICILIO,"60 - 69",I,1
AL,OUTRAS,DOMICILIO,"60 - 69",M,274
AL,OUTRAS,HOSPITAL,"60 - 69",F,361
AL,OUTRAS,HOSPITAL,"60 - 69",M,518
AL,OUTRAS,IGNORADO,"60 - 69",F,1
AL,OUTRAS,IGNORADO,"60 - 69",M,2
AL,OUTRAS,OUTRO,"60 - 69",F,9
AL,OUTRAS,OUTRO,"60 - 69",M,13
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,34
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,42
AL,OUTRAS,VIA_PUBLICA,"60 - 69",F,9
AL,OUTRAS,VIA_PUBLICA,"60 - 69",M,36
AL,INDETERMINADA,DOMICILIO,"60 - 69",M,8
AL,INDETERMINADA,HOSPITAL,"60 - 69",F,3
AL,INDETERMINADA,HOSPITAL,"60 - 69",M,4
AL,INDETERMINADA,OUTRO,"60 - 69",M,1
AL,INDETERMINADA,VIA_PUBLICA,"60 - 69",F,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,22
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,24
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,122
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,99
AL,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,2
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,10
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
AL,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,2
AL,PNEUMONIA,DOMICILIO,"60 - 69",F,8
AL,PNEUMONIA,DOMICILIO,"60 - 69",M,16
AL,PNEUMONIA,HOSPITAL,"60 - 69",F,162
AL,PNEUMONIA,HOSPITAL,"60 - 69",M,129
AL,PNEUMONIA,OUTRO,"60 - 69",M,1
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
AL,SEPTICEMIA,DOMICILIO,"60 - 69",F,9
AL,SEPTICEMIA,DOMICILIO,"60 - 69",M,13
AL,SEPTICEMIA,HOSPITAL,"60 - 69",F,170
AL,SEPTICEMIA,HOSPITAL,"60 - 69",M,160
AL,SEPTICEMIA,IGNORADO,"60 - 69",M,1
AL,SEPTICEMIA,OUTRO,"60 - 69",F,1
AL,SEPTICEMIA,OUTRO,"60 - 69",M,1
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
AL,SRAG,HOSPITAL,"60 - 69",F,1
AM,OUTRAS,AMBULANCIA,"60 - 69",M,1
AM,OUTRAS,DOMICILIO,"60 - 69",F,128
AM,OUTRAS,DOMICILIO,"60 - 69",M,246
AM,OUTRAS,HOSPITAL,"60 - 69",F,367
AM,OUTRAS,HOSPITAL,"60 - 69",M,542
AM,OUTRAS,OUTRO,"60 - 69",F,4
AM,OUTRAS,OUTRO,"60 - 69",M,17
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,9
AM,OUTRAS,VIA_PUBLICA,"60 - 69",F,2
AM,OUTRAS,VIA_PUBLICA,"60 - 69",M,20
AM,INDETERMINADA,DOMICILIO,"60 - 69",F,1
AM,INDETERMINADA,DOMICILIO,"60 - 69",M,14
AM,INDETERMINADA,HOSPITAL,"60 - 69",F,1
AM,INDETERMINADA,OUTRO,"60 - 69",M,1
AM,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
